商品名,分词结果,品牌词,品牌数,类别词,类别数,原始类别,原始品牌,商品CODE,标注类别词
格兰仕微波炉G80F23CN2P-Q5(R0),"格兰仕, 微波炉, G80F23CN2P-Q5, (, R0, )",格兰仕,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,格兰仕,9987977,
格兰仕微波炉G80Q23MSL-Q4(R0),"格兰仕, 微波炉, G80Q23MSL-Q4, (, R0, )",格兰仕,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,格兰仕,9988107,
格兰仕（Galanz)微波炉G80F23CN2L-G1(S0),"格兰仕, （, Galanz, ), 微波炉, G80F23CN2L-G1, (, S0, )",格兰仕,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,格兰仕,10375674,
格兰仕（Galanz)微波炉G80F23CN2L-Q6(R1),"格兰仕, （, Galanz, ), 微波炉, G80F23CN2L-Q6, (, R1, )",格兰仕,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,格兰仕,10375709,
格兰仕（Galanz)微波炉G80W23CSL-A6(银),"格兰仕, （, Galanz, ), 微波炉, G80W23CSL-A6, (, 银, )",格兰仕,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,格兰仕,10375765,
格兰仕（Galanz)微波炉P70D20TL-D4,"格兰仕, （, Galanz, ), 微波炉, P70D20TL-D4",格兰仕,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,格兰仕,10375583,
美的 不锈钢内胆 微波炉 MM823ESJ-SA,"美的, 不锈钢, 内胆, 微波炉, MM823ESJ-SA",美的,1,"内胆, 微波炉",2,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,250306,
美的 微波炉 EG025LC7-NRH,"美的, 微波炉, EG025LC7-NRH",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,11104793,
美的 微波炉 EG823MF4-NR1,"美的, 微波炉, EG823MF4-NR1",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,11104817,
美的 微波炉 EG923KF6-NS,"美的, 微波炉, EG923KF6-NS",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,11104806,
美的 微波炉 EG923KX1-NSH,"美的, 微波炉, EG923KX1-NSH",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,11104782,
美的 微波炉 EM720FF1-NR,"美的, 微波炉, EM720FF1-NR",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,11104828,
美的 微波炉 EM720FF2-NA1,"美的, 微波炉, EM720FF2-NA1",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,11104840,
美的 微波炉 EV923KF8-NS,"美的, 微波炉, EV923KF8-NS",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,11104771,
美的 微波炉 MG720FF1-NS,"美的, 微波炉, MG720FF1-NS",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,11104851,
美的 微波炉 MM720FC8-PS,"美的, 微波炉, MM720FC8-PS",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,11104862,
美的 微波炉 TV025LX3-NA,"美的, 微波炉, TV025LX3-NA",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,11104760,
美的Midea 微波炉 尚蒸 （红色花边、银色机身 钢壳机身 EG720FA4-NR）,"美的, Midea, 微波炉, 尚, 蒸, （, 红色, 花边, 、, 银色, 机身, 钢, 壳, 机身, EG720FA4-NR, ）",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,573251,
美的Midea 微波炉 尚蒸 （红色花边、银色机身 钢壳机身 MG823LA3-NR）,"美的, Midea, 微波炉, 尚, 蒸, （, 红色, 花边, 、, 银色, 机身, 钢, 壳, 机身, MG823LA3-NR, ）",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,573273,
美的Midea 微波炉 银色 钢壳机身 EG823LA6-NS（X）,"美的, Midea, 微波炉, 银色, 钢, 壳, 机身, EG823LA6-NS, （, X, ）",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,573240,
美的Midea 微波炉 （红色面板、银色机身 钢壳机身 EG823LA6-NR）,"美的, Midea, 微波炉, （, 红色, 面板, 、, 银色, 机身, 钢, 壳, 机身, EG823LA6-NR, ）",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,573239,
美的Midea 微波炉 （金色花边、银色机身 钢壳机身 EG823LC4-NG）,"美的, Midea, 微波炉, （, 金色, 花边, 、, 银色, 机身, 钢, 壳, 机身, EG823LC4-NG, ）",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,573228,
美的Midea 微波炉 （银色 钢壳机身 EG720FC8-NS）,"美的, Midea, 微波炉, （, 银色, 钢, 壳, 机身, EG720FC8-NS, ）",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,573262,
美的Midea 微波炉 （黑色 钢壳机身 MM823ESJ-PA）,"美的, Midea, 微波炉, （, 黑色, 钢, 壳, 机身, MM823ESJ-PA, ）",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,573331,
美的Midea 微波炉 （黑色面板、银色机身 钢壳机身 EG025LC7-NSH）,"美的, Midea, 微波炉, （, 黑色, 面板, 、, 银色, 机身, 钢, 壳, 机身, EG025LC7-NSH, ）",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,574083,
美的Midea 微波炉食尚蒸滋味 （银色(镶红) 钢壳机身 EG823LC7-NSH1）,"美的, Midea, 微波炉, 食, 尚, 蒸, 滋味, （, 银色, (, 镶, 红, ), 钢, 壳, 机身, EG823LC7-NSH1, ）",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,573193,
美的midea 微波炉 EG823LA6-NS(X),"美的, midea, 微波炉, EG823LA6-NS, (, X, )",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,476335,
美的midea 微波炉 MM721AAU-PW,"美的, midea, 微波炉, MM721AAU-PW",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,476277,
美的midea 微波炉 MM721AC8-PW,"美的, midea, 微波炉, MM721AC8-PW",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,476379,
美的midea 微波炉 （23升 黑晶平板 电脑板 红黑镜面 光波烧烤 湿度感应 EG823MF7-NRH）黑色,"美的, midea, 微波炉, （, 23, 升, 黑晶, 平板, 电脑, 板, 红, 黑, 镜面, 光波, 烧烤, 湿度, 感应, EG823MF7-NRH, ）, 黑色",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,9829634,
美的微波炉KD20C-BQ(B),"美的, 微波炉, KD20C-BQ, (, B, )",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,9504307,
美的微波炉PJ21C-AU,"美的, 微波炉, PJ21C-AU",美的,1,微波炉,1,0-950560-950562-950576:手机数码电脑、家电-厨用家电-微波炉,美的,573353,
ACA 电烤箱 ATO-C16A,"ACA, 电烤箱, ATO-C16A",aca,1,电烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,ACA,437796,
ACA 电烤箱 ATO-MF24C,"ACA, 电烤箱, ATO-MF24C",aca,1,电烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,ACA,437752,
ACA 电烤箱 VTO-34A,"ACA, 电烤箱, VTO-34A",aca,1,电烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,ACA,437785,
ACA烤箱ATO-M16A,"ACA, 烤箱, ATO-M16A",aca,1,烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,ACA,11858,
东菱 电烤箱TO-9418A,"东菱, 电烤箱, TO-9418A",东菱,1,电烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,东菱,9540903,
东菱 电烤箱TO-9506A,"东菱, 电烤箱, TO-9506A",东菱,1,电烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,东菱,9540914,
东菱电烤箱XBO-9258R,"东菱, 电烤箱, XBO-9258R",东菱,1,电烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,东菱,210333,
东菱电烤箱XBO-9258（22L超大容量）,"东菱, 电烤箱, XBO-9258, （, 22L, 超大, 容量, ）",东菱,1,电烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,东菱,364523,
东菱电烤箱XBO-9278R,"东菱, 电烤箱, XBO-9278R",东菱,1,电烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,东菱,191639,
东菱电烤箱XBO-9358,"东菱, 电烤箱, XBO-9358",东菱,1,电烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,东菱,191640,
松下 电烤箱 NT-PT1,"松下, 电烤箱, NT-PT1",松下,1,电烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,松下,11370777,
松下电烤箱NT-PT60,"松下, 电烤箱, NT-PT60",松下,1,电烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,松下,10096034,
格兰仕 电烤箱 KWS1319J-F8(XP),"格兰仕, 电烤箱, KWS1319J-F8, (, XP, )",格兰仕,1,电烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,格兰仕,10690592,
格兰仕电烤箱KWS0709J-02H(XP),"格兰仕, 电烤箱, KWS0709J-02H, (, XP, )",格兰仕,1,电烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,格兰仕,9987808,
格兰仕电烤箱KWS1015J-F8(XP),"格兰仕, 电烤箱, KWS1015J-F8, (, XP, )",格兰仕,1,电烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,格兰仕,9987819,
格兰仕电烤箱KWS13E18X-F10(XS),"格兰仕, 电烤箱, KWS13E18X-F10, (, XS, )",格兰仕,1,电烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,格兰仕,9987820,
特价！美的Midea 电烤炉ETB16D黑 （1600w ）,"特价, ！, 美的, Midea, 电, 烤炉, ETB16D, 黑, （, 1600w, ）",美的,1,,0,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,美的,574094,
美的 电烤箱 MG17CK-AAR,"美的, 电烤箱, MG17CK-AAR",美的,1,电烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,美的,11104986,
美的 电烤箱 MG25AF-PRR,"美的, 电烤箱, MG25AF-PRR",美的,1,电烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,美的,11104964,
美的Midea 烤箱 (红色 钢壳机身 MG17CC-AR),"美的, Midea, 烤箱, (, 红色, 钢, 壳, 机身, MG17, CC, -, AR, )",美的,1,烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,美的,573400,
美的Midea 烤箱 (银色 不锈钢机身 AC18CJ-L),"美的, Midea, 烤箱, (, 银色, 不锈钢, 机身, AC18CJ-L, )",美的,1,烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,美的,573397,
美的Midea 烤箱 (银色 不锈钢机身 EC28BE),"美的, Midea, 烤箱, (, 银色, 不锈钢, 机身, EC28BE, )",美的,1,烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,美的,573364,
美的Midea 烤箱 (银色 钢壳机身 MC25AF-R00PC),"美的, Midea, 烤箱, (, 银色, 钢, 壳, 机身, MC25AF-R00, PC, )",美的,1,烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,美的,573386,
美的Midea 烤箱 (黑色 钢壳机身 MG12AQ-AAB),"美的, Midea, 烤箱, (, 黑色, 钢, 壳, 机身, MG12AQ-AAB, )",美的,1,烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,美的,573433,
美的Midea 烤箱 (黑色 钢壳机身 MG17AB),"美的, Midea, 烤箱, (, 黑色, 钢, 壳, 机身, MG17, AB, )",美的,1,烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,美的,573422,
美的Midea 烤箱 (黑色 钢壳机身 MG17AC-000AC),"美的, Midea, 烤箱, (, 黑色, 钢, 壳, 机身, MG17AC-000, AC, )",美的,1,烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,美的,573411,
美的Midea 烤箱 (黑色 钢壳机身 MT10AH-AA),"美的, Midea, 烤箱, (, 黑色, 钢, 壳, 机身, MT10AH, -, AA, )",美的,1,烤箱,1,0-950560-950562-950578:手机数码电脑、家电-厨用家电-电烤箱,美的,573455,
3M 入户过滤系统 AP 801,"3M, 入户, 过滤, 系统, AP, 801",3m,1,,0,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,3M,9690726,
3M 入户过滤系统 AP1610,"3M, 入户, 过滤, 系统, AP1610",3m,1,,0,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,3M,9690737,
3M 入户过滤系统 AP2610,"3M, 入户, 过滤, 系统, AP2610",3m,1,,0,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,3M,9690748,
3M 净水系统 AP Easy Cyst-FF,"3M, 净水, 系统, AP, easy, cyst, -, FF",3m,1,净水,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,3M,9690704,
3M 净水系统 AP Easy complete,"3M, 净水, 系统, AP, easy, complete",3m,1,净水,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,3M,9690680,
3M 净水系统 AP-DWS 750,"3M, 净水, 系统, AP, -, DWS, 750",3m,1,净水,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,3M,9690679,
3M 净水系统 AP3-1101,"3M, 净水, 系统, AP3-1101",3m,1,净水,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,3M,9690691,
3M 净水系统 AP－DWS 1000,"3M, 净水, 系统, AP, －, DWS, 1000",3m,1,净水,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,3M,9690715,
东丽比诺（TORAY） MKC-EG 水龙头净水器滤芯,"东丽比诺, （, TORAY, ）, MKC, -, EG, 水龙头, 净水器, 滤芯",东丽比诺,1,"水龙头, 净水器, 滤芯",3,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,东丽比诺（TORAY）,10166684,
东丽比诺（TORAY） RS51W 除余氯花洒,"东丽比诺, （, TORAY, ）, RS51W, 除, 余氯, 花, 洒",东丽比诺,1,,0,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,东丽比诺（TORAY）,10166662,
东丽比诺（TORAY） RSC51 除余氯花洒滤芯,"东丽比诺, （, TORAY, ）, RSC51, 除, 余氯, 花, 洒, 滤芯",东丽比诺,1,滤芯,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,东丽比诺（TORAY）,10166695,
东丽比诺（TORAY） SW5-CH 台式大流量净水器,"东丽比诺, （, TORAY, ）, SW5, -, CH, 台式, 大, 流量, 净水器",东丽比诺,1,净水器,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,东丽比诺（TORAY）,10166640,
东丽比诺（TORAY） SWC-CH 台上净水器滤芯,"东丽比诺, （, TORAY, ）, SWC, -, CH, 台上, 净水器, 滤芯",东丽比诺,1,"净水器, 滤芯",2,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,东丽比诺（TORAY）,10166673,
凯优（Hious） CC616 中央净水机 （部分城市可免费安装）,"凯优, （, Hious, ）, CC616, 中央, 净水, 机, （, 部分, 城市, 可, 免费, 安装, ）",凯优,1,净水,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,凯优（Hious）,10167041,
凯优（Hious） CC626 中央净水机 （部分城市可免费安装）,"凯优, （, Hious, ）, CC626, 中央, 净水, 机, （, 部分, 城市, 可, 免费, 安装, ）",凯优,1,净水,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,凯优（Hious）,10167052,
凯优（Hious） CC636 中央净水机 （部分城市可免费安装）,"凯优, （, Hious, ）, CC636, 中央, 净水, 机, （, 部分, 城市, 可, 免费, 安装, ）",凯优,1,净水,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,凯优（Hious）,10167063,
凯优（Hious） FC201-EASF1 前置过滤器（自动冲洗）部分城市可免费安装,"凯优, （, Hious, ）, FC201-EASF1, 前置, 过滤器, （, 自动, 冲洗, ）, 部分, 城市, 可, 免费, 安装",凯优,1,过滤器,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,凯优（Hious）,10166980,
凯优（Hious） PC580A 纯水机 （部分城市可免费安装）,"凯优, （, Hious, ）, PC580A, 纯水, 机, （, 部分, 城市, 可, 免费, 安装, ）",凯优,1,,0,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,凯优（Hious）,10166991,
凯优（Hious） PC580C 纯水机 （部分城市可免费安装）,"凯优, （, Hious, ）, PC580C, 纯水, 机, （, 部分, 城市, 可, 免费, 安装, ）",凯优,1,,0,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,凯优（Hious）,10167007,
凯优（Hious） PC680 无泵型纯水机,"凯优, （, Hious, ）, PC680, 无, 泵, 型, 纯水, 机",凯优,1,泵,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,凯优（Hious）,10406549,
凯优（Hious） SC613 软水机 （部分城市可免费安装）,"凯优, （, Hious, ）, SC613, 软水, 机, （, 部分, 城市, 可, 免费, 安装, ）",凯优,1,,0,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,凯优（Hious）,10167018,
凯优（Hious） SC623 软水机 （部分城市可免费安装）,"凯优, （, Hious, ）, SC623, 软水, 机, （, 部分, 城市, 可, 免费, 安装, ）",凯优,1,,0,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,凯优（Hious）,10167029,
凯优（Hious） SC633 软水机 （部分城市可免费安装）,"凯优, （, Hious, ）, SC633, 软水, 机, （, 部分, 城市, 可, 免费, 安装, ）",凯优,1,,0,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,凯优（Hious）,10167030,
复旦申花水管家净水机MR001A(N)型,"复旦申花, 水管家, 净水, 机, MR001A, (, N, ), 型",复旦申花,1,净水,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,复旦申花,10280689,
复旦申花水管家净水机MR002A型,"复旦申花, 水管家, 净水, 机, MR002A, 型",复旦申花,1,净水,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,复旦申花,10280690,
复旦申花水管家净水机MR002C型,"复旦申花, 水管家, 净水, 机, MR002C, 型",复旦申花,1,净水,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,复旦申花,10280725,
复旦申花水管家净水机MR003A型,"复旦申花, 水管家, 净水, 机, MR003A, 型",复旦申花,1,净水,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,复旦申花,10280703,
复旦申花水管家净水机MR005B型,"复旦申花, 水管家, 净水, 机, MR005B, 型",复旦申花,1,净水,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,复旦申花,10280736,
复旦申花水管家净水机MR200-UF型,"复旦申花, 水管家, 净水, 机, MR200-UF, 型",复旦申花,1,净水,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,复旦申花,10280747,
特价回馈！！复旦申花水管家净水机MR003C型,"特价, 回馈, ！, ！, 复旦申花, 水管家, 净水, 机, MR003C, 型",复旦申花,1,净水,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,复旦申花,10280714,
复旦申花水管家MR003C-ZY型净水器,"复旦申花, 水管家, MR003C-ZY, 型, 净水器",复旦申花,1,净水器,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,复旦申花水管家,11182302,
怡口 小水系列 F38“可可”龙头净水器,"怡口, 小水, 系列, F38, “, 可可, ”, 龙头, 净水器",怡口,1,净水器,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,怡口,9508218,
怡口 滤芯PFC18（此产品为p18壶式净水器替换滤芯）（怡口 赠品）,"怡口, 滤芯, PFC18, （, 此, 产品, 为, p18, 壶, 式, 净水器, 替换, 滤芯, ）, （, 怡口, 赠品, ）",怡口,1,滤芯,1,0-950560-950562-950579:手机数码电脑、家电-厨用家电-净水器,怡口,9508412,
